Timestamp,Temperature,EnergyConsumption,HourOfDay,DayOfWeek
2022-02-27 20:00:00,22.149096682310738,87.0129858289641,20,6
2022-02-27 21:00:00,21.843292403040987,89.69726646952053,21,6
2022-02-27 22:00:00,25.92059840451933,87.65939375386016,22,6
2022-02-27 23:00:00,25.568323703763,97.8798075389917,23,6
2022-02-28 00:00:00,33.014714958044465,106.21111532338429,0,0
2022-02-28 01:00:00,31.32517813180695,103.51188288943267,1,0
2022-02-28 02:00:00,32.244507652459625,104.46034543100221,2,0
2022-02-28 03:00:00,34.994942276548905,122.52966223918976,3,0
2022-02-28 04:00:00,33.19623575435466,108.01219188627923,4,0
2022-02-28 05:00:00,34.74000236543813,104.16510143077085,5,0
2022-02-28 06:00:00,39.350171431909104,134.2035175502684,6,0
2022-02-28 07:00:00,35.35646252083627,98.50111935254304,7,0
2022-02-28 08:00:00,33.77070766814594,96.54694018954154,8,0
2022-02-28 09:00:00,35.65994918865853,96.30266449673435,9,0
2022-02-28 10:00:00,35.29464188425235,94.44526758213722,10,0
2022-02-28 11:00:00,32.42511782169838,84.75101014888199,11,0
2022-02-28 12:00:00,30.902160613495397,78.33641458113532,12,0
2022-02-28 13:00:00,25.31931025792282,64.93636054812458,13,0
2022-02-28 14:00:00,22.053200182047178,51.70503383490749,14,0
2022-02-28 15:00:00,26.23598446927587,66.19197797796485,15,0
2022-02-28 16:00:00,21.30993959997039,56.73905252360649,16,0
2022-02-28 17:00:00,20.64774216563335,64.91503953037008,17,0
2022-02-28 18:00:00,23.526496615480337,70.48344266271053,18,0
2022-02-28 19:00:00,22.248436499384376,68.89378150745732,19,0
2022-02-28 20:00:00,22.84021141431077,65.23226593023287,20,0
2022-02-28 21:00:00,27.52302681494026,91.36039234918813,21,0
2022-02-28 22:00:00,23.556058467063114,83.16743717296197,22,0
2022-02-28 23:00:00,28.62142266969035,93.71518916904589,23,0
2022-03-01 00:00:00,28.943502178383717,92.28629142652682,0,1
2022-03-01 01:00:00,31.43037532351781,114.62223166813283,1,1
2022-03-01 02:00:00,35.87271907078326,127.43828019449248,2,1
2022-03-01 03:00:00,35.4814331441255,119.59896681339323,3,1
2022-03-01 04:00:00,36.80680930017571,118.35261434979097,4,1
2022-03-01 05:00:00,38.66752310671463,125.88889039914697,5,1
2022-03-01 06:00:00,36.05826566753389,119.39296667689514,6,1
2022-03-01 07:00:00,34.83020911660852,103.92786885860991,7,1
2022-03-01 08:00:00,33.6128388217793,91.45854485861751,8,1
2022-03-01 09:00:00,30.491408627815787,81.13506374241108,9,1
2022-03-01 10:00:00,36.87267684822138,99.8026333656066,10,1
2022-03-01 11:00:00,28.61737471753792,75.62904200737273,11,1
2022-03-01 12:00:00,28.303689824222673,73.34503286292981,12,1
2022-03-01 13:00:00,26.114957592337767,58.10144503299944,13,1
2022-03-01 14:00:00,25.346870943339873,56.68016410589613,14,1
2022-03-01 15:00:00,24.699580246314227,47.430666131997825,15,1
2022-03-01 16:00:00,23.510587883411596,53.341459484417335,16,1
2022-03-01 17:00:00,19.817148274043625,59.26255306633724,17,1
2022-03-01 18:00:00,20.369313531826172,69.20323847703311,18,1
2022-03-01 19:00:00,21.5341390364779,68.20454172510858,19,1
2022-03-01 20:00:00,21.26361065326562,67.30032818339095,20,1
2022-03-01 21:00:00,26.23982504743896,84.47804324364243,21,1
2022-03-01 22:00:00,25.656711691287406,89.16764421689793,22,1
2022-03-01 23:00:00,28.066720291832503,97.94203423751219,23,1
2022-03-02 00:00:00,29.986016575179324,92.85132781996812,0,2
2022-03-02 01:00:00,33.070472751039006,113.24405218714459,1,2
2022-03-02 02:00:00,33.00771612557455,105.20609085318101,2,2
2022-03-02 03:00:00,31.701545405624547,108.93033434048816,3,2
2022-03-02 04:00:00,36.358597956138894,125.7548615206489,4,2
2022-03-02 05:00:00,35.04835715735847,107.51482631023124,5,2
2022-03-02 06:00:00,35.559058240915746,106.67269650788401,6,2
2022-03-02 07:00:00,37.509035295134495,113.8824672398124,7,2
2022-03-02 08:00:00,38.00626085209656,103.86859337707232,8,2
2022-03-02 09:00:00,34.29346151797884,95.77308179476502,9,2
2022-03-02 10:00:00,33.20428459640416,85.60756473606303,10,2
2022-03-02 11:00:00,34.05413711336944,94.00048440003322,11,2
2022-03-02 12:00:00,29.053179365998236,63.58904655907804,12,2
2022-03-02 13:00:00,31.696986885801305,76.21262710235717,13,2
2022-03-02 14:00:00,25.6876742041248,53.21223516486418,14,2
2022-03-02 15:00:00,19.370738938925612,55.32176895960749,15,2
2022-03-02 16:00:00,23.12004442773889,53.95562882714758,16,2
2022-03-02 17:00:00,21.568902215522584,66.97836281662738,17,2
2022-03-02 18:00:00,23.10590715170641,63.842808122475404,18,2
2022-03-02 19:00:00,22.13774928650348,69.78056015986107,19,2
2022-03-02 20:00:00,21.306051526127003,72.03223637687604,20,2
2022-03-02 21:00:00,20.39807152788433,72.71974981494297,21,2
2022-03-02 22:00:00,24.07781327263188,81.73623628576463,22,2
2022-03-02 23:00:00,24.716586083086135,88.65556021450799,23,2
2022-03-03 00:00:00,27.31943406195475,87.42970903514119,0,3
2022-03-03 01:00:00,31.72047380086967,112.42416004107163,1,3
2022-03-03 02:00:00,35.80483938628225,120.40881427004754,2,3
2022-03-03 03:00:00,34.90347552617786,115.64860120525681,3,3
2022-03-03 04:00:00,32.98594527219235,109.1944055117955,4,3
2022-03-03 05:00:00,37.058332187611406,118.35710609290855,5,3
2022-03-03 06:00:00,38.82717743142016,127.15761919036925,6,3
2022-03-03 07:00:00,34.93393163598394,102.14078220792022,7,3
2022-03-03 08:00:00,35.07841828288246,101.40817907748743,8,3
2022-03-03 09:00:00,34.096620768594626,81.31576769369303,9,3
2022-03-03 10:00:00,30.832716455845027,68.32833077781862,10,3
2022-03-03 11:00:00,31.761731488220956,82.64355077715254,11,3
2022-03-03 12:00:00,28.144809382238822,71.25139402712793,12,3
2022-03-03 13:00:00,27.14728788496645,58.902712115011504,13,3
2022-03-03 14:00:00,22.595842956437878,52.016665978127165,14,3
2022-03-03 15:00:00,21.83109070833835,56.20766616491754,15,3
2022-03-03 16:00:00,22.871437599509566,62.78490355629654,16,3
2022-03-03 17:00:00,19.873804081389533,55.68379071076046,17,3
2022-03-03 18:00:00,23.792785923138492,64.47677874800546,18,3
2022-03-03 19:00:00,19.804142823908908,72.0932820032497,19,3
2022-03-03 20:00:00,21.843933988451013,76.3302686692743,20,3
2022-03-03 21:00:00,24.52302353727926,93.78136598793073,21,3
2022-03-03 22:00:00,21.46987542406707,77.93870478118465,22,3
2022-03-03 23:00:00,22.706330100277164,73.91655050542616,23,3
2022-03-04 00:00:00,25.239063096409996,89.538619553079,0,4
2022-03-04 01:00:00,32.877954396269125,119.68276431930892,1,4
2022-03-04 02:00:00,31.17035811963013,105.28071470515097,2,4
2022-03-04 03:00:00,39.039150312100425,134.1849239520628,3,4
2022-03-04 04:00:00,34.057411118423296,115.94290823211445,4,4
2022-03-04 05:00:00,36.34600042802815,121.47278745318467,5,4
2022-03-04 06:00:00,39.32548179135591,124.53779129199422,6,4
2022-03-04 07:00:00,39.97260751419765,131.2715195254686,7,4
2022-03-04 08:00:00,39.27596133635477,126.88413452052637,8,4
2022-03-04 09:00:00,36.29005609010036,109.3035309810184,9,4
2022-03-04 10:00:00,34.256295476553596,91.21164290065215,10,4
2022-03-04 11:00:00,31.455460366112234,76.57220918050379,11,4
2022-03-04 12:00:00,29.748242595223516,77.63638063229695,12,4
2022-03-04 13:00:00,25.010245657084045,51.386959296526975,13,4
2022-03-04 14:00:00,22.538403380725214,55.3083099793265,14,4
2022-03-04 15:00:00,22.502812387302587,48.574171949667296,15,4
2022-03-04 16:00:00,20.88944020511638,65.17133525686644,16,4
2022-03-04 17:00:00,19.515729842852892,65.41318688106978,17,4
2022-03-04 18:00:00,21.533930078476622,72.29677813845898,18,4
2022-03-04 19:00:00,22.315904400348572,71.98113781802854,19,4
2022-03-04 20:00:00,21.372839341883367,67.67755321503255,20,4
2022-03-04 21:00:00,25.413945732268154,90.72313438900792,21,4
2022-03-04 22:00:00,21.82385544343464,86.10199919251671,22,4
2022-03-04 23:00:00,25.64083909434556,92.50756897711472,23,4
2022-03-05 00:00:00,26.65652530254391,97.67343406922988,0,5
2022-03-05 01:00:00,26.419091526515132,98.74983766755103,1,5
2022-03-05 02:00:00,31.90767638841797,118.3490750623928,2,5
2022-03-05 03:00:00,33.47780527540082,118.21766166594456,3,5
2022-03-05 04:00:00,38.010939982489695,148.61863273958411,4,5
2022-03-05 05:00:00,37.03624142690218,132.2852565137813,5,5
2022-03-05 06:00:00,33.99019495751376,99.84012719140956,6,5
2022-03-05 07:00:00,39.4655005030703,138.24986517565878,7,5
2022-03-05 08:00:00,37.39150254887658,120.23205318487402,8,5
2022-03-05 09:00:00,34.8335877833404,106.15603860756075,9,5
2022-03-05 10:00:00,31.550859178861128,88.39013157747077,10,5
2022-03-05 11:00:00,28.146773582300547,80.6181744005053,11,5
2022-03-05 12:00:00,27.24194154833132,78.83011710904175,12,5
2022-03-05 13:00:00,28.084538490284192,77.79761626150061,13,5
2022-03-05 14:00:00,27.737987858999663,75.08148919254471,14,5
2022-03-05 15:00:00,25.389652832398422,72.11499255537143,15,5
2022-03-05 16:00:00,20.04530589110053,71.8894692066237,16,5
2022-03-05 17:00:00,17.975737607687673,76.7735576889806,17,5
2022-03-05 18:00:00,20.215305896734762,81.78254475360963,18,5
2022-03-05 19:00:00,16.660385597224455,94.71287429842403,19,5
2022-03-05 20:00:00,21.63392390867089,90.94775955200586,20,5
2022-03-05 21:00:00,21.954836315348484,91.97388196438474,21,5
2022-03-05 22:00:00,22.965910034329116,86.58712475691593,22,5
2022-03-05 23:00:00,22.629095135958,94.88814560780546,23,5
2022-03-06 00:00:00,28.90730774920653,103.83093861716556,0,6
2022-03-06 01:00:00,28.8762954527521,111.44948271989838,1,6
2022-03-06 02:00:00,29.522331684416585,106.11052082883698,2,6
2022-03-06 03:00:00,27.765499131736586,95.345431888199,3,6
2022-03-06 04:00:00,34.71733006937007,125.5079352615576,4,6
2022-03-06 05:00:00,39.107037199719805,128.98859661046643,5,6
2022-03-06 06:00:00,39.148599997619876,129.94977031105046,6,6
2022-03-06 07:00:00,34.63023328284036,111.44300074816833,7,6
2022-03-06 08:00:00,33.53171937631856,104.27370276322745,8,6
2022-03-06 09:00:00,34.393247592571214,102.6925582056305,9,6
2022-03-06 10:00:00,29.792962019051075,75.77138719078484,10,6
2022-03-06 11:00:00,30.454740645996946,80.47939862607262,11,6
2022-03-06 12:00:00,29.303620171338846,81.89757373958342,12,6
2022-03-06 13:00:00,28.145612390817384,79.48810140625736,13,6
2022-03-06 14:00:00,23.552812419854817,65.27525083608887,14,6
2022-03-06 15:00:00,21.679724690975547,70.82837543279268,15,6
2022-03-06 16:00:00,19.050547523551206,76.25581706127674,16,6
2022-03-06 17:00:00,18.344321733459616,76.02819094559747,17,6
2022-03-06 18:00:00,19.26328805007415,79.81987286248031,18,6
2022-03-06 19:00:00,20.71431069628834,74.60463319648971,19,6
2022-03-06 20:00:00,22.59667647090461,83.18826027094526,20,6
2022-03-06 21:00:00,20.42520616988117,94.56469003488058,21,6
2022-03-06 22:00:00,26.66448706660695,102.92154957298966,22,6
2022-03-06 23:00:00,25.05698572935929,103.54742165760085,23,6
2022-03-07 00:00:00,27.61770984249261,92.87685985343408,0,0
2022-03-07 01:00:00,28.227216367747644,102.551641471477,1,0
2022-03-07 02:00:00,26.7932335936135,88.90783594004823,2,0
2022-03-07 03:00:00,35.0572697400397,126.12829591714272,3,0
2022-03-07 04:00:00,36.02481016054455,120.10986658780983,4,0
2022-03-07 05:00:00,34.77824894490833,114.30330504518092,5,0
2022-03-07 06:00:00,35.738041090450054,118.7250213027388,6,0
2022-03-07 07:00:00,36.35389082327355,109.46177600374895,7,0
2022-03-07 08:00:00,31.388247349991214,86.182358468165,8,0
2022-03-07 09:00:00,32.17439873864038,91.53835185479875,9,0
2022-03-07 10:00:00,33.15467718791864,86.09663981608762,10,0
2022-03-07 11:00:00,27.118603322574643,56.76386783566967,11,0
2022-03-07 12:00:00,28.134211666560912,76.74631388306358,12,0
2022-03-07 13:00:00,22.753829861181593,49.72677595230239,13,0
2022-03-07 14:00:00,24.46083988022475,58.33065224998108,14,0
2022-03-07 15:00:00,21.79026086070255,60.59730895870763,15,0
2022-03-07 16:00:00,17.350333467728746,65.91880343201883,16,0
2022-03-07 17:00:00,22.101258799337998,56.28191769047187,17,0
2022-03-07 18:00:00,18.020374054293924,75.81168064206001,18,0
2022-03-07 19:00:00,18.132000387305304,69.14904501274587,19,0
2022-03-07 20:00:00,20.943185876596193,73.28578347161059,20,0
2022-03-07 21:00:00,24.10099419998221,81.47520110217555,21,0
2022-03-07 22:00:00,21.419237368781513,77.8358753584597,22,0
2022-03-07 23:00:00,25.493979840153997,79.98038187105554,23,0
2022-03-08 00:00:00,28.28908125543507,104.50430659563669,0,1
2022-03-08 01:00:00,30.878471863142085,105.64624815282664,1,1
2022-03-08 02:00:00,31.764835731502995,114.21101479490504,2,1
2022-03-08 03:00:00,32.32497984619387,105.61690104171468,3,1
2022-03-08 04:00:00,32.66541705920393,100.80588631462987,4,1
2022-03-08 05:00:00,35.28228600413003,114.43467443562452,5,1
2022-03-08 06:00:00,33.22849534413003,98.98596582593395,6,1
2022-03-08 07:00:00,29.24764515544824,74.97703337433111,7,1
2022-03-08 08:00:00,35.15441291918909,108.46160505716855,8,1
2022-03-08 09:00:00,34.807949026021845,93.30230104509289,9,1
2022-03-08 10:00:00,26.60747970318552,54.14613334715327,10,1
2022-03-08 11:00:00,27.374539492635936,70.78958933651283,11,1
2022-03-08 12:00:00,28.551845538202205,64.8748689929873,12,1
2022-03-08 13:00:00,29.348048598706427,67.56747216089384,13,1
2022-03-08 14:00:00,23.335254989321033,46.031481575376276,14,1
2022-03-08 15:00:00,20.170849566873603,67.09098571214017,15,1
2022-03-08 16:00:00,19.979740303245215,55.50126138169429,16,1
2022-03-08 17:00:00,22.286093973770654,61.99033465071454,17,1
2022-03-08 18:00:00,17.96181535187381,79.27016443419078,18,1
2022-03-08 19:00:00,17.917933706288245,80.82132945160257,19,1
2022-03-08 20:00:00,19.339999351677275,78.22929008159223,20,1
2022-03-08 21:00:00,19.660128154587795,72.32551614248081,21,1
2022-03-08 22:00:00,23.458914965992214,77.07243009771419,22,1
2022-03-08 23:00:00,28.382298343942747,97.26585898754355,23,1
2022-03-09 00:00:00,27.839556549618383,91.15328481892087,0,2
2022-03-09 01:00:00,28.749132358613565,98.55902817096546,1,2
2022-03-09 02:00:00,30.58953826736176,105.95619140021303,2,2
2022-03-09 03:00:00,29.69349206634562,101.72508229698227,3,2
2022-03-09 04:00:00,35.847285695230156,113.23840671392948,4,2
2022-03-09 05:00:00,34.714423472206775,121.46001931890638,5,2
2022-03-09 06:00:00,34.77154466436056,110.69172136286744,6,2
2022-03-09 07:00:00,41.235924385077624,136.58307102011452,7,2
2022-03-09 08:00:00,34.637794767108296,104.19465810715478,8,2
2022-03-09 09:00:00,31.255125905534886,93.29642450600173,9,2
2022-03-09 10:00:00,30.238891576703704,68.0817350326244,10,2
2022-03-09 11:00:00,31.448788559636146,77.2103370369506,11,2
2022-03-09 12:00:00,27.297608632941277,51.50952468929731,12,2
2022-03-09 13:00:00,22.113667567728314,51.70299743595605,13,2
2022-03-09 14:00:00,24.88892689129723,60.449033793779606,14,2
2022-03-09 15:00:00,20.047004823989685,58.484997072760564,15,2
2022-03-09 16:00:00,23.8482028964162,58.265323332472974,16,2
2022-03-09 17:00:00,21.452148554220415,51.995858754744006,17,2
2022-03-09 18:00:00,18.114448851681008,76.14852148631712,18,2
2022-03-09 19:00:00,21.83333753902776,76.49556065564865,19,2
2022-03-09 20:00:00,20.195823194458434,73.47876672698138,20,2
2022-03-09 21:00:00,23.026597699168782,79.96548704484536,21,2
2022-03-09 22:00:00,23.93694466669546,74.39872428724124,22,2
2022-03-09 23:00:00,23.193773056000147,84.30500823572208,23,2
2022-03-10 00:00:00,25.65948403995469,86.69123893505441,0,3
2022-03-10 01:00:00,31.066587983568233,102.03027537483631,1,3
2022-03-10 02:00:00,30.256078933723668,97.51700465412084,2,3
2022-03-10 03:00:00,31.764687880830976,102.70283251029986,3,3
2022-03-10 04:00:00,31.922574961029255,104.10306588624566,4,3
2022-03-10 05:00:00,35.46869335656629,107.3994264570141,5,3
2022-03-10 06:00:00,39.00859559542383,125.96084694587547,6,3
2022-03-10 07:00:00,32.46532911917059,92.79332502906362,7,3
2022-03-10 08:00:00,33.83905852230849,89.69925159142223,8,3
2022-03-10 09:00:00,35.33312526358697,107.82019774720094,9,3
2022-03-10 10:00:00,30.68194615099908,72.64365274180966,10,3
2022-03-10 11:00:00,29.805909445111528,68.86896915424771,11,3
2022-03-10 12:00:00,24.69519654433122,51.22526178080745,12,3
2022-03-10 13:00:00,25.595401116071404,67.98700619204212,13,3
2022-03-10 14:00:00,22.42439202985274,55.64094000543655,14,3
2022-03-10 15:00:00,23.10261319719661,52.03724023164,15,3
2022-03-10 16:00:00,22.223888864311405,63.483948145278916,16,3
2022-03-10 17:00:00,24.218338864578236,67.04998825587288,17,3
2022-03-10 18:00:00,19.915168422583754,70.89058253100919,18,3
2022-03-10 19:00:00,19.669357692887083,72.36437360337183,19,3
2022-03-10 20:00:00,20.19499236806822,72.6887405842119,20,3
2022-03-10 21:00:00,20.360481239232726,80.84327191129655,21,3
2022-03-10 22:00:00,23.389862617191035,78.2378419506372,22,3
2022-03-10 23:00:00,24.04075240464359,93.07063738920458,23,3
2022-03-11 00:00:00,27.02822801612728,86.23830820425576,0,4
2022-03-11 01:00:00,31.386237818693303,114.7522929349042,1,4
2022-03-11 02:00:00,28.656575447268125,95.17793737583112,2,4
2022-03-11 03:00:00,34.59542803175858,118.15736718174188,3,4
2022-03-11 04:00:00,36.21039202109449,125.28009701465477,4,4
2022-03-11 05:00:00,34.12835614551993,104.69745377181259,5,4
2022-03-11 06:00:00,30.382490684140183,93.11283829874324,6,4
2022-03-11 07:00:00,33.12706299419524,82.2152741226257,7,4
2022-03-11 08:00:00,36.126578563387795,102.10923165142265,8,4
2022-03-11 09:00:00,32.20457627589556,80.59557449434463,9,4
2022-03-11 10:00:00,28.583911649630686,63.24470144165025,10,4
2022-03-11 11:00:00,27.632562671160652,63.87403998204578,11,4
2022-03-11 12:00:00,28.24183034291434,68.30845512970977,12,4
2022-03-11 13:00:00,25.572521324334094,62.445746108110875,13,4
2022-03-11 14:00:00,22.060744754231727,53.33586123021558,14,4
2022-03-11 15:00:00,20.13709445150544,55.13778376298434,15,4
2022-03-11 16:00:00,18.804852759851347,66.7562732580461,16,4
2022-03-11 17:00:00,16.933306287345967,74.43966874080931,17,4
2022-03-11 18:00:00,21.725231862240722,70.2373668681514,18,4
2022-03-11 19:00:00,18.11136641279962,82.05638348314645,19,4
2022-03-11 20:00:00,21.978447536139775,72.69553344819344,20,4
2022-03-11 21:00:00,23.847017650782156,75.15551940878633,21,4
2022-03-11 22:00:00,24.44675399629437,80.21779878203316,22,4
2022-03-11 23:00:00,23.50521797271218,79.9769446561078,23,4
2022-03-12 00:00:00,27.23533627753881,101.63521547938772,0,5
2022-03-12 01:00:00,28.438888785281545,107.85284598177032,1,5
2022-03-12 02:00:00,28.598161882225796,109.11615079426421,2,5
2022-03-12 03:00:00,32.6999628327414,118.19985438040885,3,5
2022-03-12 04:00:00,30.953324557198975,108.50347511655453,4,5
2022-03-12 05:00:00,36.47476368290358,129.5002229349354,5,5
2022-03-12 06:00:00,33.43154760818086,108.35159672251056,6,5
2022-03-12 07:00:00,34.47927857635734,107.0225495665952,7,5
2022-03-12 08:00:00,33.83308864735498,96.39118650177252,8,5
2022-03-12 09:00:00,31.466097587709772,88.81054702124145,9,5
2022-03-12 10:00:00,31.48917111597554,92.35812528834988,10,5
2022-03-12 11:00:00,27.425245427601677,70.79037506564079,11,5
2022-03-12 12:00:00,28.035798505413204,74.52564818349153,12,5
2022-03-12 13:00:00,21.519382407023414,63.82760355574659,13,5
2022-03-12 14:00:00,22.523330216559224,65.6871143100216,14,5
2022-03-12 15:00:00,24.480238470464876,64.57136924933872,15,5
2022-03-12 16:00:00,17.319019265952974,84.0384163136142,16,5
2022-03-12 17:00:00,17.15362580091027,88.79594745617935,17,5
2022-03-12 18:00:00,19.252962065694028,75.59944832377074,18,5
2022-03-12 19:00:00,18.84551416538204,82.0671510856485,19,5
2022-03-12 20:00:00,19.975411880954088,92.91452535900096,20,5
2022-03-12 21:00:00,21.512459503901162,85.87118467725301,21,5
2022-03-12 22:00:00,23.44895391433418,79.99934589276211,22,5
2022-03-12 23:00:00,26.316916712287448,92.98789028533015,23,5
2022-03-13 00:00:00,26.97625206711364,101.18196447191016,0,6
2022-03-13 01:00:00,27.733184145207854,98.426982477615,1,6
2022-03-13 02:00:00,31.478813836963806,113.86568105309364,2,6
2022-03-13 03:00:00,35.57879091962715,131.3645209093653,3,6
2022-03-13 04:00:00,32.77360195280651,122.96552682953828,4,6
2022-03-13 05:00:00,31.87749470472536,106.94149566903734,5,6
2022-03-13 06:00:00,36.30177562866115,129.42033886844268,6,6
2022-03-13 07:00:00,33.56271328109637,114.75657553792303,7,6
2022-03-13 08:00:00,28.647374992235736,92.38505775997196,8,6
2022-03-13 09:00:00,33.40463748422203,101.63302183222591,9,6
2022-03-13 10:00:00,28.970699730582886,70.99363813859915,10,6
2022-03-13 11:00:00,27.919245340889262,78.15747415502575,11,6
2022-03-13 12:00:00,26.682110892658564,76.79843746550003,12,6
2022-03-13 13:00:00,24.31697518631684,65.27656485252136,13,6
2022-03-13 14:00:00,23.413797071714445,73.76001465303737,14,6
2022-03-13 15:00:00,19.455419015074416,74.42921729827471,15,6
2022-03-13 16:00:00,20.06959428310464,74.57482494273687,16,6
2022-03-13 17:00:00,17.71341323058565,86.96027403149189,17,6
2022-03-13 18:00:00,19.425848829288423,82.47777702269512,18,6
2022-03-13 19:00:00,19.439858313802826,72.19394909729584,19,6
2022-03-13 20:00:00,17.125738852174628,92.1286697120189,20,6
2022-03-13 21:00:00,22.428206466493265,92.46719086481866,21,6
2022-03-13 22:00:00,20.82943408194931,86.43057864922666,22,6
2022-03-13 23:00:00,25.43517621273241,96.42192085486842,23,6
2022-03-14 00:00:00,26.612427149727274,86.12812115109332,0,0
2022-03-14 01:00:00,31.612999349270073,116.8754747177917,1,0
2022-03-14 02:00:00,29.407362372955696,106.69946982219602,2,0
2022-03-14 03:00:00,30.800717313630056,96.53395439279745,3,0
2022-03-14 04:00:00,32.720050634341455,106.16853983091279,4,0
2022-03-14 05:00:00,32.93991128572729,99.32780390313049,5,0
2022-03-14 06:00:00,35.4069133609935,112.86308250406249,6,0
2022-03-14 07:00:00,30.289967982393946,87.11842258937341,7,0
2022-03-14 08:00:00,30.604161753662925,86.17001131371177,8,0
2022-03-14 09:00:00,29.292700306706315,75.9567389104973,9,0
2022-03-14 10:00:00,31.660183414091904,95.33893116274919,10,0
2022-03-14 11:00:00,31.23945148212035,72.38714311389658,11,0
2022-03-14 12:00:00,25.526865926435743,49.744593406994255,12,0
2022-03-14 13:00:00,23.31564841025778,51.35005149661361,13,0
2022-03-14 14:00:00,21.85201628942173,44.467834954448264,14,0
2022-03-14 15:00:00,22.36686998168705,47.67828625389221,15,0
2022-03-14 16:00:00,16.905101732372067,65.27902210001383,16,0
2022-03-14 17:00:00,18.425374158841404,64.93381646904912,17,0
2022-03-14 18:00:00,19.614457628813188,65.56707547309608,18,0
2022-03-14 19:00:00,18.926851682631128,78.56410112155731,19,0
2022-03-14 20:00:00,19.091025583422056,76.6332167433597,20,0
2022-03-14 21:00:00,21.97328721259254,74.76252577555185,21,0
2022-03-14 22:00:00,16.209556481836064,97.3953555793038,22,0
2022-03-14 23:00:00,24.88917925683905,82.27036896192189,23,0
2022-03-15 00:00:00,24.283777668452764,83.76638988727427,0,1
2022-03-15 01:00:00,23.989151828767028,85.69166348212339,1,1
2022-03-15 02:00:00,30.590194884024456,92.84207663626637,2,1
2022-03-15 03:00:00,33.95987367001393,101.90567933334239,3,1
2022-03-15 04:00:00,32.19690942391382,105.02210167176652,4,1
2022-03-15 05:00:00,35.164648093380585,115.00244920838837,5,1
2022-03-15 06:00:00,36.74392636909787,126.54728989019574,6,1
2022-03-15 07:00:00,35.8644711593937,108.85948707454962,7,1
2022-03-15 08:00:00,35.70322206972624,107.78297223496617,8,1
2022-03-15 09:00:00,32.62404152683541,85.95114395433508,9,1
2022-03-15 10:00:00,29.621630488907407,74.54794115991797,10,1
2022-03-15 11:00:00,24.325203291191386,64.03846043133113,11,1
2022-03-15 12:00:00,24.954265373890777,46.161335047090375,12,1
2022-03-15 13:00:00,21.67714107339703,53.23533553537704,13,1
2022-03-15 14:00:00,25.763856839075427,71.63192810227658,14,1
2022-03-15 15:00:00,19.401118839323026,61.6767500283346,15,1
2022-03-15 16:00:00,18.715712962808652,73.40009302481324,16,1
2022-03-15 17:00:00,18.760821169242192,65.49923918709355,17,1
2022-03-15 18:00:00,17.460200976213144,75.98033809439275,18,1
2022-03-15 19:00:00,21.023419243984605,71.09844169781348,19,1
2022-03-15 20:00:00,17.174938169592078,73.39029043074792,20,1
2022-03-15 21:00:00,20.068505820138057,74.00176791495515,21,1
2022-03-15 22:00:00,19.83889773550694,77.29524648859247,22,1
2022-03-15 23:00:00,20.600924009347608,86.59311112856544,23,1
2022-03-16 00:00:00,24.075654460521445,88.94290859341142,0,2
2022-03-16 01:00:00,27.28333144887425,94.46709162548356,1,2
2022-03-16 02:00:00,28.415897089136173,99.05906326515606,2,2
2022-03-16 03:00:00,29.534151526263486,95.53050162878615,3,2
2022-03-16 04:00:00,29.365334106277338,98.66514120996163,4,2
2022-03-16 05:00:00,32.798576729881574,102.1843072885753,5,2
2022-03-16 06:00:00,30.21554489909748,88.46992783423741,6,2
2022-03-16 07:00:00,34.460097514258244,100.23534919214907,7,2
2022-03-16 08:00:00,32.29324401543664,92.10382765518766,8,2
2022-03-16 09:00:00,27.92948383216764,67.66224971506625,9,2
2022-03-16 10:00:00,28.55687475569769,74.30478599680971,10,2
2022-03-16 11:00:00,25.729081839822147,53.69913571853737,11,2
2022-03-16 12:00:00,25.788729769939476,53.51832559320055,12,2
2022-03-16 13:00:00,25.748256844137217,62.849703006533076,13,2
2022-03-16 14:00:00,17.375080068707142,62.95572616999106,14,2
2022-03-16 15:00:00,19.68612876957324,57.28708366938931,15,2
2022-03-16 16:00:00,17.851957076248112,71.96700051960988,16,2
2022-03-16 17:00:00,18.703183687698655,65.76193965734008,17,2
2022-03-16 18:00:00,17.501776886082425,75.01884107459153,18,2
2022-03-16 19:00:00,15.831501103855265,92.02046108235696,19,2
2022-03-16 20:00:00,17.48398731413814,91.26717415866351,20,2
2022-03-16 21:00:00,17.788833807355616,93.66431722464571,21,2
2022-03-16 22:00:00,23.177184745534394,79.0726980556777,22,2
2022-03-16 23:00:00,22.984661472504943,87.70868068581183,23,2
2022-03-17 00:00:00,28.802381371505813,93.48723783650917,0,3
2022-03-17 01:00:00,26.936629620217428,87.26466346188138,1,3
2022-03-17 02:00:00,27.557973689896393,80.44315632719561,2,3
2022-03-17 03:00:00,27.59159050101881,98.28071216243686,3,3
2022-03-17 04:00:00,28.271456230594197,84.65612954103389,4,3
2022-03-17 05:00:00,29.496023922977788,88.8607080891436,5,3
2022-03-17 06:00:00,33.458488903057635,96.49505289062334,6,3
2022-03-17 07:00:00,33.65642824344539,101.49362899146283,7,3
2022-03-17 08:00:00,28.66471900859217,73.39311765994661,8,3
2022-03-17 09:00:00,32.33314329261419,79.21298544583519,9,3
2022-03-17 10:00:00,27.907395207905914,69.52245399421453,10,3
